FID,WELL_CLASS,TD,PB,NOX,lat,long
"1,131",G,"9,610.000000000000000","9,511.000000000000000","1,173.425695691007800",42.300507718399999,-109.755414576000010
"1,132",G,"7,727.000000000000000","7,684.000000000000000","1,401.256325590576100",42.311611659000000,-110.216546992000000
"1,133",G,"12,180.000000000000000","12,163.000000000000000",806.367317815888210,42.480506181099997,-109.696705580000000
"1,134",G,"7,600.000000000000000","7,454.000000000000000","1,514.089752749143400",42.283000424500003,-110.307110153000000
"1,135",G,"7,000.000000000000000",0.000000000000000,"1,283.904041593539700",42.409659404499997,-110.346282247000000
"1,136",G,"6,850.000000000000000",0.000000000000000,"1,283.904041593539700",42.409659404499997,-110.346282247000000
"1,137",G,"8,700.000000000000000","8,540.000000000000000","1,417.722618111899500",42.339109719100001,-110.342391611000000
"1,138",G,"12,640.000000000000000","12,631.000000000000000",797.780809103754790,42.479986369499997,-109.677944954000000
"1,139",G,"2,500.000000000000000",0.000000000000000,839.093662219995960,42.711047616999998,-110.343504708000000
"1,140",G,"10,180.000000000000000","10,138.000000000000000","1,188.237359785798800",42.384383143400001,-110.095431886000000
"1,141",G,"14,110.000000000000000","13,987.000000000000000",525.151190031896250,42.757443117500003,-109.857096728000000
"1,142",G,"14,207.000000000000000",0.000000000000000,525.151190031896250,42.757443117500003,-109.857096728000000
"1,143",G,"12,286.000000000000000","12,246.000000000000000",827.660988255074470,42.454666930999998,-109.652633733000000
"1,144",G,"12,250.000000000000000",0.000000000000000,836.018124426605250,42.451336920899998,-109.657913854000000
"1,145",G,"4,995.000000000000000","4,919.000000000000000","1,238.445700404249200",42.408550605499997,-110.264329453000000
"1,146",G,"10,585.000000000000000","10,214.000000000000000",922.643474388628760,42.430226203399997,-109.755976760000000
"1,147",G,"10,365.000000000000000","10,250.000000000000000",931.206323985002880,42.426616211899997,-109.760136892000010
"1,148",G,"10,315.000000000000000","10,209.000000000000000",928.789287089374170,42.419946556600003,-109.732085749000010
"1,149",G,"12,034.000000000000000","12,002.000000000000000",814.556960315616270,42.462446831699999,-109.652913862000010
"1,150",G,"12,800.000000000000000","11,894.000000000000000",831.435368877799310,42.451337011000000,-109.648753557000010
"1,151",G,"12,266.000000000000000","12,217.000000000000000",705.184943051166100,42.527446315100001,-109.643754689999990
"1,152",G,"10,360.000000000000000","9,650.000000000000000",908.916383716173410,42.433556308699998,-109.740696250000000
"1,153",G,"10,654.000000000000000","10,629.000000000000000",905.111982177510750,42.437166215399998,-109.745696472000010
"1,154",G,"10,551.000000000000000","10,505.000000000000000",900.777483012528820,42.436886313599999,-109.736256162000000
"1,155",G,"10,455.000000000000000","10,437.000000000000000",900.585223422417130,42.441616102200001,-109.752086772000000
"1,156",G,"6,050.000000000000000","5,989.000000000000000",845.132950789628240,42.736046251900000,-110.399897127000000
"1,157",G,"11,820.000000000000000","11,731.000000000000000",822.600946653011080,42.454947019099997,-109.643463439000000
"1,158",G,"10,973.000000000000000","10,715.000000000000000",866.885041460231830,42.437566953000001,-109.671744090000000
"1,159",G,"12,590.000000000000000",0.000000000000000,826.506753436151940,42.451057122800002,-109.637913200000000
"1,160",G,"12,401.000000000000000","12,391.000000000000000",818.719748602227360,42.454387121700002,-109.633753115000000
"1,161",G,"12,603.000000000000000",0.000000000000000,820.128847533923020,42.450507276000003,-109.623192714000000
"1,162",G,"12,660.000000000000000","12,578.000000000000000",808.816214128385470,42.462726932300001,-109.642363520999990
"1,163",G,"13,055.000000000000000","12,894.000000000000000",528.418816351577220,42.747723192999999,-109.844876130000000
"1,164",G,"5,620.000000000000000","5,562.000000000000000",834.134248012545410,42.814653806400003,-110.506842289000010
"1,165",G,"9,578.000000000000000","9,528.000000000000000","1,342.089018251635900",42.303003833799998,-110.079600552000000
"1,166",G,"13,440.000000000000000","13,367.000000000000000",531.720093014187800,42.744743206800003,-109.845506101000000
"1,167",G,"6,048.000000000000000","5,934.000000000000000",850.843848820048380,42.732436213100002,-110.403227220999990
"1,168",G,"10,225.000000000000000","10,197.000000000000000",892.625904135335760,42.444386127500003,-109.745976602000000
"1,169",G,"13,117.000000000000000","13,104.000000000000000",782.355138759844070,42.480226658299998,-109.647913968000000
"1,170",G,"10,661.000000000000000","10,612.000000000000000",875.641816762108870,42.451246146199999,-109.735986391000000
"1,171",G,"10,774.000000000000000","10,744.000000000000000",891.888562403196600,42.440496321399998,-109.731246060000000
"1,172",G,"10,413.000000000000000","10,374.000000000000000",886.794225261631600,42.440496420999999,-109.721245737000000
"1,173",G,"10,678.000000000000000","10,643.000000000000000",890.723700639161050,42.436886511700003,-109.716525526000000
"1,174",G,"10,660.000000000000000","10,603.000000000000000",903.897949980604720,42.433826394500002,-109.731805969000010
"1,175",G,"11,500.000000000000000",0.000000000000000,888.428864541111580,42.448276032800003,-109.750966832000000
"1,176",G,"12,870.000000000000000","12,734.000000000000000",967.278577083176510,42.348839441300001,-109.541248677000000
"1,177",G,"9,250.000000000000000",0.000000000000000,"1,518.885327372422600",42.286880091500002,-110.329600855000000
"1,178",G,"11,065.000000000000000","10,985.000000000000000",854.828837131803080,42.466615860399997,-109.746526990000010
"1,179",G,"10,900.000000000000000","10,801.000000000000000",868.515837168876030,42.462725792800001,-109.760417500000000
"1,180",G,"11,500.000000000000000",0.000000000000000,860.135635835345280,42.466335783500000,-109.755977360000000
"1,181",G,"11,500.000000000000000",0.000000000000000,863.961489554122410,42.462725859300001,-109.751527099000000
"1,182",G,"10,314.000000000000000","10,290.000000000000000",915.999495318652860,42.427166467900001,-109.732365876000000
"1,183",G,"10,530.000000000000000","10,503.000000000000000",902.416326813538030,42.430506579700001,-109.717365449000000
"1,184",G,"9,700.000000000000000","9,512.000000000000000",993.898047765887330,42.395116485099997,-109.770326853000000
"1,185",G,"11,500.000000000000000","10,291.000000000000000",895.734290824593240,42.441056219499998,-109.740696376000000
"1,186",G,"10,365.000000000000000","10,314.000000000000000",887.028004876898650,42.444666223799999,-109.735976282000000
"1,187",G,"12,958.000000000000000",0.000000000000000,807.622977492372680,42.455227304300003,-109.614302494000000
"1,188",G,"4,100.000000000000000","3,457.000000000000000","1,136.035431938147700",42.530767324599999,-110.443506795999990
"1,189",G,"8,075.000000000000000","8,030.000000000000000","1,323.932485807271900",42.386609565800001,-110.341001905000000
"1,190",G,"10,840.000000000000000","10,793.000000000000000",868.069934908956270,42.458555963499997,-109.745696829000000
"1,191",G,"10,713.000000000000000","10,677.000000000000000",870.870843921621140,42.455506046600000,-109.740976624000000
"1,192",G,"10,818.000000000000000","10,792.000000000000000",903.052445358613680,42.427446711700000,-109.707915095000000
"1,193",G,"7,760.000000000000000","7,708.000000000000000","1,425.824715102341800",42.299661717799999,-110.215716894000000
"1,194",G,"7,730.000000000000000","7,681.000000000000000","1,433.454665614517800",42.299661507800003,-110.229047519000010
"1,195",G,"8,030.000000000000000","7,895.000000000000000","1,346.250942934925700",42.346881081200003,-110.245998515000000
"1,196",G,"7,798.000000000000000","7,740.000000000000000","1,359.466337379825700",42.336881297100000,-110.234047922000000
"1,197",G,"7,990.000000000000000","7,945.000000000000000","1,379.762615093260600",42.333000984700000,-110.255718831000000
"1,198",G,"7,883.000000000000000","7,821.000000000000000","1,410.487041286250100",42.313831275799998,-110.240718126999990
"1,199",G,"8,065.000000000000000","8,010.000000000000000","1,377.871976160349300",42.326881383500002,-110.230717721999990
"1,200",G,"7,805.000000000000000","7,740.000000000000000","1,359.938295313019800",42.333271491900000,-110.222107355000010
"1,201",G,"8,090.000000000000000","8,040.000000000000000","1,332.757894205038200",42.353271080299997,-110.244608478999990
"1,202",G,"8,330.000000000000000","8,250.000000000000000","1,539.328593305171800",42.276050201200000,-110.324600632000000
"1,203",G,"8,912.000000000000000","8,881.000000000000000","1,425.930094446720900",42.328820067400002,-110.320720857000000
"1,204",G,"9,252.000000000000000","9,189.000000000000000","1,425.930094446720900",42.328820067400002,-110.320720857000000
"1,205",G,"7,482.000000000000000",0.000000000000000,"1,214.448414616010300",42.448269267199997,-110.345992518000000
"1,206",G,"7,940.000000000000000","7,921.000000000000000","1,214.448414616010300",42.448269267199997,-110.345992518000000
"1,207",G,"12,740.000000000000000","12,695.000000000000000",527.254740077531780,42.764943000000002,-109.875147494999990
"1,208",G,"8,023.000000000000000","7,950.000000000000000","1,258.710107812665700",42.418549595800002,-110.331001787000010
"1,209",G,"12,640.000000000000000","12,631.000000000000000",948.952674245528560,42.419116228900002,-109.768477156000000
"1,210",G,"11,948.000000000000000","11,680.000000000000000",850.255363591605260,42.442077071600004,-109.654323597000000
"1,211",G,"13,097.000000000000000","13,036.000000000000000",723.888101820884460,42.501686861600000,-109.600132712999990
"1,212",G,"10,045.000000000000000","9,915.000000000000000",992.347789517242400,42.394666530899997,-109.765696628000000
"1,213",G,"3,420.000000000000000",0.000000000000000,"1,018.694335276884900",42.558819159300000,-110.315442283000000
"1,214",G,"9,800.000000000000000","10,208.000000000000000",999.302257652918800,42.392886489200002,-109.772736932000000
"1,215",G,"11,000.000000000000000","9,594.000000000000000",996.843628588019330,42.394946441899997,-109.775417090999990
"1,216",G,"13,107.000000000000000","13,048.000000000000000",516.340579086320990,42.771323109800001,-109.865707257000000
"1,217",G,"12,848.000000000000000","12,757.000000000000000",508.209321566348420,42.784243100099999,-109.873027724000000
"1,218",G,"1,655.000000000000000",0.000000000000000,"1,410.112366857966400",42.367248435800001,-110.424014480000000
"1,219",G,"9,846.000000000000000","9,818.000000000000000",985.400765681375220,42.398556482399997,-109.766246717000000
"1,220",G,"11,500.000000000000000","11,453.000000000000000",848.020800808918690,42.447446863600000,-109.668464138000000
"1,221",G,"11,600.000000000000000","11,555.000000000000000",844.167139245834960,42.451056772500003,-109.673194347000010
"1,222",G,"10,245.000000000000000","10,195.000000000000000",969.486014516895240,42.404386501899999,-109.756246344000000
"1,223",G,"11,048.000000000000000","10,849.000000000000000",872.084795829719500,42.437576848500001,-109.682104425000010
"1,224",G,"11,450.000000000000000","11,362.000000000000000",865.221037465305810,42.444386666100002,-109.692074854000000
"1,225",G,"11,110.000000000000000","11,069.000000000000000",852.533910391906490,42.451886569199999,-109.692634992000000
"1,226",G,"10,530.000000000000000","10,479.000000000000000",919.128606546923270,42.423826563699997,-109.726805643000010
"1,227",G,"11,051.000000000000000","11,006.000000000000000",869.477607412579570,42.440496763100001,-109.687074631000000
"1,228",G,"11,192.000000000000000",0.000000000000000,877.978297830884230,42.437086755099998,-109.692074739000010
"1,229",G,"11,500.000000000000000",0.000000000000000,882.162413196321720,42.433276851000002,-109.687074517000000
"1,230",G,"10,090.000000000000000","10,069.000000000000000",958.631344574663900,42.408826495500001,-109.750966171000000
"1,231",G,"10,690.000000000000000","10,662.000000000000000",963.259683064282850,42.409106406200003,-109.760966642000000
"1,232",G,"10,400.000000000000000","10,327.000000000000000",944.770210754650630,42.416606399599999,-109.751526326000000
"1,233",G,"10,856.000000000000000","10,335.000000000000000",892.425522952466510,42.437446452000003,-109.721805706000000
"1,234",G,"10,267.000000000000000",0.000000000000000,949.117005362547390,42.412716497600002,-109.746246081000000
"1,235",G,"11,500.000000000000000",0.000000000000000,955.599907143293080,42.412446394200003,-109.757916554999990
"1,236",G,"10,430.000000000000000","10,339.000000000000000",961.132967104647380,42.411606337199999,-109.765696904000000
"1,237",G,"10,725.000000000000000","10,657.000000000000000",910.411405593693420,42.426326618499999,-109.718465417000000
"1,238",G,"9,137.000000000000000","9,092.000000000000000","1,425.930094446720900",42.328820067400002,-110.320720857000000
"1,239",G,"12,630.000000000000000",0.000000000000000,811.635452352967260,42.473276399200003,-109.683365026999990
"1,240",G,"12,620.000000000000000",0.000000000000000,823.157754915642950,42.461886687899998,-109.668194353000000
"1,241",G,"12,300.000000000000000",0.000000000000000,816.006307313302950,42.464386714100002,-109.662364201000000
"1,242",G,"12,849.000000000000000",0.000000000000000,806.425470666441700,42.473266501399998,-109.672964685000000
"1,243",G,"12,000.000000000000000",0.000000000000000,831.849285425062930,42.462446492300003,-109.687364987000000
"1,244",G,"12,423.000000000000000","12,384.000000000000000",824.055523758965590,42.465696497899998,-109.682794890000000
"1,245",G,"11,296.000000000000000","11,248.000000000000000",853.109114736656920,42.470285743700003,-109.755227391999990
"1,246",G,"12,500.000000000000000","12,488.000000000000000",837.925456782266910,42.451716865100003,-109.663024027000010
"1,247",G,"10,418.000000000000000",0.000000000000000,895.496736557246550,42.448525916299999,-109.765587501000000
"1,248",G,"12,005.000000000000000","12,015.000000000000000",828.182677157798370,42.458936723999997,-109.668224308000010
"1,249",G,"10,550.000000000000000","10,460.000000000000000",924.966423461330810,42.430176168800003,-109.760326960000000
"1,250",G,"10,190.000000000000000","10,119.000000000000000",972.193324799907260,42.405756398400001,-109.766396842000010
"1,251",G,"11,931.000000000000000","11,909.000000000000000",834.842554219868930,42.454896779000002,-109.667754230000000
"1,252",G,"10,391.000000000000000","10,351.000000000000000",948.558944463918810,42.416326348699997,-109.757916619000000
"1,253",G,"11,366.000000000000000","11,321.000000000000000",845.493240180476620,42.473535736899997,-109.750967256000000
"1,254",G,"12,185.000000000000000","12,172.000000000000000",828.540416893275620,42.451577057900003,-109.643783399000000
"1,255",G,"10,300.000000000000000","10,224.000000000000000",990.792209136866180,42.398006414100003,-109.774717106000000
"1,256",G,"10,386.000000000000000","10,375.000000000000000",945.880893682278160,42.419946244599998,-109.765417027000000
"1,257",G,"11,845.000000000000000","11,828.000000000000000",846.360801965946170,42.443857064800000,-109.652733573000010
"1,258",G,"12,903.000000000000000","12,876.000000000000000",548.939648877035210,42.736053134499997,-109.861816545000000
"1,259",G,"13,150.000000000000000","13,080.000000000000000",520.144436307540100,42.761883150999999,-109.855706749000010
"1,260",G,"7,779.000000000000000","7,540.000000000000000","1,416.858444443776100",42.339939696000002,-110.343771661999990
"1,261",G,"12,415.000000000000000","12,415.000000000000000",827.565861568387160,42.462166589100001,-109.677914675000000
"1,262",G,"12,457.000000000000000",0.000000000000000,819.893259137750870,42.469986386000002,-109.688845155000000
"1,263",G,"13,000.000000000000000","12,202.000000000000000",561.744760573693720,42.706053616799998,-109.824864658000000
"1,264",G,"13,300.000000000000000","13,231.000000000000000",510.703681023309400,42.789192993599997,-109.886458282000010
"1,265",G,"10,690.000000000000000","10,666.500000000000000",913.016608760790520,42.426056579499999,-109.722635546000010
"1,266",G,"9,815.000000000000000","9,720.000000000000000","1,365.117549643871400",42.288554131799998,-110.065989802000000
"1,267",G,"12,565.000000000000000","11,847.000000000000000",490.709295397132560,42.819102987500003,-109.897369135999990
"1,268",G,"13,746.000000000000000","13,065.000000000000000",587.351585436161370,42.675223951800000,-109.806533399000000
"1,269",G,"12,200.000000000000000","12,204.000000000000000",829.773801645119870,42.464666432199998,-109.690695131000000
"1,270",G,"10,600.000000000000000","10,508.000000000000000",928.997915372504960,42.426446253700000,-109.755246664000000
"1,271",G,"12,360.000000000000000",0.000000000000000,818.340905479675140,42.466056593399998,-109.672634563000000
"1,272",G,"12,803.000000000000000",0.000000000000000,816.708344860275020,42.469186483700000,-109.679854848000010
"1,273",G,"10,449.000000000000000","10,724.000000000000000",902.157572935119560,42.442266053200001,-109.757367024000000
"1,274",G,"10,698.000000000000000","10,687.000000000000000",902.159639131623180,42.442256053100003,-109.757337022000000
"1,275",G,"8,100.000000000000000","8,052.000000000000000","1,219.920367035238100",42.406611166600001,-110.225717866000000
"1,276",G,"14,030.000000000000000","13,540.000000000000000",736.054475272573880,42.498276760800003,-109.613753106000000
"1,277",G,"12,760.000000000000000",0.000000000000000,734.280151537911710,42.494946941599999,-109.599302577000000
"1,278",G,"7,886.000000000000000","7,839.000000000000000","1,334.852290783695000",42.336052000700001,-110.187935794000000
"1,279",G,"13,330.000000000000000","13,218.000000000000000",540.071680490363630,42.730223400000000,-109.832925388000010
"1,280",G,"12,775.000000000000000","12,567.000000000000000",503.328739160640280,42.795773046999997,-109.883478279000000
"1,281",G,"12,239.000000000000000",0.000000000000000,824.614342274746380,42.454986977099999,-109.647633575000000
"1,282",G,"11,905.000000000000000","11,896.000000000000000",841.431610548856950,42.448376951199997,-109.658533829000010
"1,283",G,"11,562.000000000000000","11,498.000000000000000",825.746993756897840,42.473446118799998,-109.711875965999990
"1,284",G,"11,549.000000000000000","11,538.000000000000000",829.098081214490660,42.470066203800002,-109.707335763000000
"1,285",G,"12,600.000000000000000","12,900.000000000000000",809.907807564858670,42.469666595000000,-109.667914463000000
"1,286",G,"12,300.000000000000000","12,517.000000000000000",816.572016875691820,42.462736778900002,-109.657924030000000
"1,287",G,"11,700.000000000000000","12,000.000000000000000",834.240334538811790,42.469946109900000,-109.717086081000010
"1,288",G,"12,820.000000000000000","12,757.000000000000000",520.069744069991430,42.771523043499997,-109.873287532000010
"1,289",G,"7,460.000000000000000","7,414.000000000000000","1,344.368162138818700",42.375499626400000,-110.339611780000000
"1,290",G,"12,296.000000000000000",0.000000000000000,817.818853980672660,42.459116920400000,-109.648133654000010
"1,291",G,"2,500.000000000000000",0.000000000000000,802.578341988617240,42.477346393700003,-109.678804941000000
"1,292",G,"10,345.000000000000000","10,253.000000000000000",849.745350223196510,42.469385836000001,-109.745697010000000
"1,293",G,"12,311.000000000000000","12,300.000000000000000",832.102831356845400,42.447927158399999,-109.638313166000000
"1,294",G,"12,699.000000000000000","12,687.000000000000000",796.037849142007640,42.473436696199997,-109.652784025000000
"1,295",G,"12,306.000000000000000",0.000000000000000,813.529350480582480,42.476516219200001,-109.697815553000000
"1,296",G,"13,256.000000000000000","13,175.000000000000000",529.790184515259630,42.744483242900003,-109.841245943000000
"1,297",G,"13,000.000000000000000","12,807.000000000000000",690.570212778599630,42.549945815199997,-109.682366433000000
"1,298",G,"13,566.000000000000000","13,436.000000000000000",524.109168771259530,42.750773202600001,-109.842376091999990
"1,299",G,"8,840.000000000000000","8,350.000000000000000","1,408.896339547037800",42.358548914099998,-110.393223397000000
"1,300",G,"11,000.000000000000000",0.000000000000000,636.352136993705020,42.738831681800001,-110.032932892999990
"1,301",G,"9,803.000000000000000","8,324.000000000000000","1,110.990202057520900",42.473550705599997,-110.241828879000000
"1,302",G,"11,611.000000000000000","11,576.000000000000000",873.360165816592370,42.441276649700001,-109.697454979000000
"1,303",G,"10,460.000000000000000","10,415.000000000000000",931.969922206992350,42.423556322499998,-109.750966418000000
"1,304",G,"10,350.000000000000000","10,263.000000000000000",938.397387896744250,42.422996241500002,-109.761526897000000
"1,305",G,"10,450.000000000000000","10,449.000000000000000",941.021393920667610,42.419946322999998,-109.755966589000000
"1,306",G,"11,500.000000000000000","11,406.000000000000000",882.761353780062340,42.437166656400002,-109.701805054999990
"1,307",G,"11,670.000000000000000","11,615.000000000000000",870.142297953873820,42.444386569099997,-109.701805171000000
"1,308",G,"12,393.000000000000000","12,339.000000000000000",644.781221642175860,42.607294775000000,-109.751799918000000
"1,309",G,"12,600.000000000000000","11,578.000000000000000",817.664547422606570,42.472126333799999,-109.691525275999990
"1,310",G,"12,600.000000000000000",0.000000000000000,805.228461193651700,42.469386698699999,-109.657634122000000
"1,311",G,"11,800.000000000000000","12,162.000000000000000",828.204736253608190,42.473556066900002,-109.717086139000000
"1,312",G,"11,500.000000000000000","12,070.000000000000000",842.562515460234640,42.466336108999997,-109.721526166999990
"1,313",G,"12,055.000000000000000","12,055.000000000000000",846.329668236975640,42.462976186799999,-109.717765990000000
"1,314",G,"12,600.000000000000000",0.000000000000000,801.370469566416770,42.473276599400002,-109.662914355000000
"1,315",G,"12,610.000000000000000","12,560.000000000000000",712.546544694994850,42.527606163400002,-109.659045201000000
"1,316",G,"3,500.000000000000000","3,415.000000000000000","1,127.436945296555500",42.532707454799997,-110.434056463000000
"1,317",G,"3,427.000000000000000","3,379.000000000000000","1,122.064654834539400",42.535717445800003,-110.432796446000000
"1,318",G,"3,370.000000000000000","3,325.000000000000000","1,126.127628436476200",42.535487348799997,-110.439056677000000
"1,319",G,"3,460.000000000000000","3,415.000000000000000","1,130.817169476633400",42.532437378399997,-110.439056647000000
"1,320",G,"10,900.000000000000000",0.000000000000000,890.542746465927620,42.451125893300002,-109.764687503999990
"1,321",G,"12,388.000000000000000",0.000000000000000,847.475711834689260,42.442397111699997,-109.649883458000010
"1,322",G,"11,760.000000000000000","11,745.000000000000000",836.820155676958050,42.462586389400002,-109.697685327000000
"1,323",G,"11,746.000000000000000","11,735.000000000000000",832.972146030698700,42.466186301500002,-109.702105530000000
"1,324",G,"11,350.000000000000000","11,299.000000000000000",885.949439238144350,42.437996554199998,-109.710965364000000
"1,325",G,"11,145.000000000000000","11,097.000000000000000",878.543781292202540,42.440776570700002,-109.705965246999990
"1,326",G,"11,250.000000000000000","11,183.000000000000000",876.607677220530600,42.443826467299999,-109.712635512000010
"1,327",G,"11,104.000000000000000","11,059.000000000000000",893.138310151133510,42.432716659699999,-109.706805144000000
"1,328",G,"11,500.000000000000000",0.000000000000000,922.373386279337410,42.423516514299997,-109.732075806000000
"1,329",G,"10,475.000000000000000","10,392.000000000000000",915.112793566920350,42.430216342199998,-109.741246213000000
"1,330",G,"10,825.000000000000000","10,734.000000000000000",914.441303670599840,42.426606525399997,-109.727355707000000
"1,331",G,"11,500.000000000000000",0.000000000000000,928.280008046637820,42.422996421500002,-109.741806111000000
"1,332",G,"11,263.000000000000000","11,184.000000000000000",896.709548129045630,42.430776680299999,-109.707075121000000
"1,333",G,"11,500.000000000000000","10,713.000000000000000",907.738269788703970,42.430216487499997,-109.726805748000000
"1,334",G,"11,369.000000000000000","11,315.000000000000000",895.929671846118710,42.429946735199998,-109.702634966000010
"1,335",G,"10,565.000000000000000","10,450.000000000000000",930.429268757567340,42.420216510700001,-109.736245886000010
"1,336",G,"11,365.000000000000000",0.000000000000000,851.795324211452790,42.471745710500002,-109.757437516000000
"1,337",G,"10,418.000000000000000",0.000000000000000,943.741517614272880,42.422086192999998,-109.768737216000010
"1,338",G,"10,348.000000000000000","10,263.000000000000000",940.495602690256190,42.416056509599997,-109.741245977000010
"1,339",G,"8,700.000000000000000",0.000000000000000,"1,394.223140879697900",42.344100032900002,-110.319330910999990
"1,340",G,"9,356.000000000000000","8,757.000000000000000","1,394.223140879697900",42.344100032900002,-110.319330910999990
"1,341",G,"8,760.000000000000000","8,663.000000000000000","1,394.223140879697900",42.344100032900002,-110.319330910999990
"1,342",G,"13,176.000000000000000","12,944.000000000000000",546.185920973697650,42.723833448800001,-109.831815234000000
"1,343",G,"11,800.000000000000000","12,215.000000000000000",852.683618405349080,42.462196098000000,-109.727666301000000
"1,344",G,"11,535.000000000000000","11,426.000000000000000",861.350221645055850,42.444116755200000,-109.683474571999990
"1,345",G,"11,500.000000000000000","10,330.000000000000000",931.461047912607230,42.427996152100000,-109.765417158999990
"1,346",G,"8,240.000000000000000","8,157.000000000000000","1,392.226487836451500",42.346879934400000,-110.325441125000000
"1,347",G,"7,705.000000000000000",0.000000000000000,"1,402.412720159151800",42.319661148500003,-110.247658474999990
"1,348",G,"7,720.000000000000000",0.000000000000000,"1,364.708585416616600",42.332721396700002,-110.228497647000000
"1,349",G,"7,911.000000000000000",0.000000000000000,"1,340.434864897596100",42.347721187200001,-110.238778186999990
"1,350",G,"7,769.000000000000000",0.000000000000000,"1,401.386723103119500",42.312161622200001,-110.218777098999990
"1,351",G,"7,766.000000000000000","7,725.000000000000000","1,328.841649134135200",42.339111983999999,-110.188215824000000
"1,352",G,"2,183.000000000000000","2,131.000000000000000","1,394.877457261793600",42.329660789000002,-110.270159269999990
"1,353",G,"11,500.000000000000000",0.000000000000000,865.331347141622250,42.440226858599999,-109.677914331000000
"1,354",G,"8,158.000000000000000","8,366.000000000000000","1,341.022942095105000",42.366530173999998,-110.304040555000000
"1,355",G,"7,665.000000000000000","7,615.000000000000000","1,448.743010460561700",42.296881260600003,-110.245438273000000
"1,356",G,"7,700.000000000000000","7,695.000000000000000","1,343.910605331037000",42.354660723800002,-110.268779347000010
"1,357",G,"4,400.000000000000000","4,369.000000000000000","1,259.819903625132800",42.403830301399999,-110.286280174000000
"1,358",G,"7,645.000000000000000",0.000000000000000,"1,429.130833340727300",42.303001421799998,-110.233777755000010
"1,359",G,"13,915.000000000000000","13,832.000000000000000",546.481107216292570,42.723553450499999,-109.831815229000000
"1,360",G,"13,340.000000000000000","13,224.000000000000000",513.646856829874420,42.792332899000002,-109.897518725000000
"1,361",G,"4,350.000000000000000","4,439.000000000000000","1,253.125299166078500",42.412160052799997,-110.301280731000010
"1,362",G,"4,394.000000000000000","4,308.000000000000000","1,276.481693088220000",42.390220570300002,-110.270999591000010
"1,363",G,"12,640.000000000000000","12,594.000000000000000",701.179846678202920,42.541555897499997,-109.678616137000010
"1,364",G,"7,535.000000000000000",0.000000000000000,"1,418.952114682982000",42.313831053100003,-110.255438738000000
"1,365",G,"11,769.000000000000000",0.000000000000000,835.461006486871950,42.458836586200000,-109.682364767000000
"1,366",G,"12,051.000000000000000","11,995.000000000000000",809.213731029396630,42.465776784699997,-109.653473930000000
"1,367",G,"10,595.000000000000000","10,526.000000000000000",912.881661174599230,42.437446073399997,-109.761807148000000
"1,368",G,"10,600.000000000000000","10,540.000000000000000",922.317378622916520,42.427446329799999,-109.745696310000000
"1,369",G,"11,160.000000000000000","11,083.000000000000000",900.223755517863540,42.428006741600001,-109.704304988999990
"1,370",G,"11,701.000000000000000","11,670.000000000000000",849.270317998629480,42.443837008400003,-109.658473758000000
"1,371",G,"11,620.000000000000000","11,560.000000000000000",853.950490566480080,42.441547022300000,-109.659853767000000
"1,372",G,"11,500.000000000000000",0.000000000000000,826.502938208153180,42.458276787599999,-109.662634115000000
"1,373",G,"10,445.000000000000000","10,390.000000000000000",915.611503478297890,42.434116160999999,-109.755696812000000
"1,374",G,"9,921.000000000000000","9,807.000000000000000",980.874486593116220,42.402166404299997,-109.770416971000000
"1,375",G,"10,912.000000000000000","10,847.000000000000000",866.714848226023380,42.462445829099998,-109.755977296000000
"1,376",G,"11,790.000000000000000","11,755.000000000000000",838.904103102103140,42.447167058100000,-109.649303511000000
"1,377",G,"9,977.000000000000000","9,904.000000000000000",971.450246425882820,42.401616588099998,-109.750136019000000
"1,378",G,"12,768.000000000000000","12,752.000000000000000",727.103977108775210,42.502686763500002,-109.609893058000000
"1,379",G,"11,145.000000000000000","11,083.000000000000000",934.288682076786810,42.417446566599999,-109.734025769000000
"1,380",G,"10,393.000000000000000","10,345.000000000000000",920.868295815427020,42.429836247600001,-109.751166532000000
"1,381",G,"11,500.000000000000000","10,395.000000000000000",926.959456344515160,42.419386619800001,-109.726525561000000
"1,382",G,"10,395.000000000000000","10,320.000000000000000",954.202087458730030,42.408836582900001,-109.742365893000000
"1,383",G,"10,545.000000000000000","10,448.000000000000000",925.462291752202080,42.419116662100002,-109.722635432000000
"1,384",G,"10,743.000000000000000","10,680.000000000000000",915.441499324733400,42.423276663700001,-109.717635340000000
"1,385",G,"11,027.000000000000000","10,987.000000000000000",906.507210851669360,42.426616682199999,-109.711805207000000
"1,386",G,"11,910.000000000000000","11,861.000000000000000",833.515367486589980,42.451336970200003,-109.652913692000000
"1,387",G,"11,843.000000000000000","11,796.000000000000000",840.780159313878020,42.458836481500001,-109.692915111999990
"1,388",G,"12,910.000000000000000","12,813.000000000000000",545.536643965521190,42.718003590199999,-109.818484637000000
"1,389",G,"10,560.000000000000000","10,480.000000000000000",934.288682076786810,42.417446566599999,-109.734025769000000
"1,390",G,"10,880.000000000000000","10,765.000000000000000",944.348565392230850,42.412446605699998,-109.735975748000000
"1,391",G,"13,000.000000000000000","12,650.000000000000000",731.668329412379990,42.498276845699998,-109.604862810000000
"1,392",G,"14,020.000000000000000",0.000000000000000,713.856482230879920,42.512466674499997,-109.614363406000000
"1,393",G,"13,211.000000000000000",0.000000000000000,537.525391987883270,42.746053089199997,-109.859316623000000
