 << U.S. Geological Survey Borehole Temperature Log - Alaska >>
  
 Site:             PN3 
 Log Date:         75AUG08 
 Type of Log:      incremental 
 Type of Sensor:   thermistor network (custom)
 Measuring Device: digital multimeter
 Deconvolved:      N/A
  
  Z   = measured depth (m)
  TVD = true vertical depth (m)
  T   = temperature (C)
  
        Z      TVD       T
      9.14   999.99    1.869
     12.19   999.99    2.023
     15.24   999.99    2.039
     18.29   999.99    2.076
     21.34   999.99    2.094
     24.38   999.99    2.108
     27.43   999.99    2.122
     30.48   999.99    2.138
     33.53   999.99    2.158
     36.58   999.99    2.190
     39.62   999.99    2.225
     42.67   999.99    2.262
     45.72   999.99    2.299
     48.77   999.99    2.351
     51.82   999.99    2.400
     54.86   999.99    2.444
     57.91   999.99    2.491
     60.96   999.99    2.546
     64.01   999.99    2.598
     67.06   999.99    2.644
     70.10   999.99    2.688
     73.15   999.99    2.745
     76.20   999.99    2.813
     79.25   999.99    2.846
     82.30   999.99    2.913
     85.34   999.99    2.979
     88.39   999.99    3.052
     91.44   999.99    3.119
     94.49   999.99    3.194
     97.54   999.99    3.334
    100.58   999.99    3.862
    103.63   999.99    4.141
    106.68   999.99    4.204
    109.73   999.99    4.275
    112.78   999.99    4.342
    115.82   999.99    4.419
    118.87   999.99    4.474
    121.92   999.99    4.547
    124.97   999.99    4.642
    128.02   999.99    4.714
    131.06   999.99    4.794
    134.11   999.99    4.886
    137.16   999.99    4.956
    140.21   999.99    5.022
    143.26   999.99    5.086
    146.30   999.99    5.153
    149.35   999.99    5.215
    152.40   999.99    5.276
    155.45   999.99    5.348
    158.50   999.99    5.423
    161.54   999.99    5.478
    164.59   999.99    5.562
    167.64   999.99    5.569
