 << U.S. Geological Survey Borehole Temperature Log - Alaska >>
  
 Site:             S10 
 Log Date:         78AUG10 
 Type of Log:      incremental 
 Type of Sensor:   thermistor network (custom)
 Measuring Device: digital multimeter
 Deconvolved:      N/A
  
  Z   = measured depth (m)
  TVD = true vertical depth (m)
  T   = temperature (C)
  
        Z      TVD       T
       .91   999.99    4.324
      7.62   999.99    3.634
     15.24   999.99    3.756
     23.32   999.99    3.799
     30.48   999.99    3.963
     36.58   999.99    3.962
     42.79   999.99    3.997
     48.89   999.99    4.193
     54.93   999.99    4.358
     61.02   999.99    4.392
     67.21   999.99    4.513
     73.40   999.99    4.571
     79.46   999.99    4.653
     85.34   999.99    4.852
     91.44   999.99    5.008
     94.61   999.99    5.089
     98.02   999.99    5.163
    100.58   999.99    5.221
    103.75   999.99    5.255
    109.82   999.99    5.366
