year, 	month, 	day, 	hour, 	minute, 	second,	Significant Wave Height (m), 	Peak period (s), 	Ice thickness (m)
   2.0120000e+03   9.0000000e+00   1.8000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00   3.0500000e+00   9.1428571e+00   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.8000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00   2.5400000e+00   1.0240000e+01   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.8000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00   2.5600000e+00   8.8275862e+00   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.8000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00   2.7600000e+00   8.3934426e+00   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.8000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00   2.2800000e+00   8.3934426e+00   8.4072266e-03
   2.0120000e+03   9.0000000e+00   1.8000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00   2.4100000e+00   8.8275862e+00   1.2496094e-02
   2.0120000e+03   9.0000000e+00   1.8000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00   8.8000000e-01             NaN   7.0783691e-02
   2.0120000e+03   9.0000000e+00   1.8000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00   2.1400000e+00   7.2112676e+00   3.7504883e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00   2.0200000e+00   7.5294118e+00   4.2574707e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00   1.9500000e+00   7.3142857e+00   4.5396484e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00   1.7700000e+00             NaN   4.3552246e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00   1.7200000e+00   1.0039216e+01   2.0640137e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00   1.7700000e+00   8.8275862e+00   3.0147949e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00   1.5700000e+00             NaN   2.0190430e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00   1.7500000e+00   7.8769231e+00   1.2052734e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00   1.7900000e+00             NaN   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.9000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00   1.6300000e+00   7.7575758e+00   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.9000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00   1.7800000e+00   7.7575758e+00   0.0000000e+00
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00   1.8900000e+00             NaN   2.7554199e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00   1.7500000e+00             NaN   3.6486328e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00   1.7300000e+00   6.4000000e+00   3.8131348e-02
   2.0120000e+03   9.0000000e+00   1.9000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00   1.6100000e+00   6.6493506e+00   2.1001465e-02
