year, 	month, 	day, 	hour, 	minute, 	second,	Significant Wave Height (m), 	Peak period (s), 	Ice thickness (m)
   2.0120000e+03   1.1000000e+01   1.9000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.5454688e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9672900e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.5592529e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.8091602e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7211670e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.8638818e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.2145898e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6197510e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   9.4460840e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1492603e+00
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9639453e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0863330e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.4525830e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.8296924e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5572412e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1571973e-01
   2.0120000e+03   1.1000000e+01   1.9000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.8015479e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   9.0611816e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.4523828e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1452441e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0353418e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.6390527e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1921787e+00
   2.0120000e+03   1.1000000e+01   2.0000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2167188e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.8826318e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3273535e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1351660e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.3638086e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.3103613e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.2710742e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.2063545e+00
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.8289990e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.0777832e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.0633105e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9947461e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.2060073e+00
   2.0120000e+03   1.1000000e+01   2.0000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.1295581e+00
   2.0120000e+03   1.1000000e+01   2.0000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0589111e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.6770410e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6361328e-01
   2.0120000e+03   1.1000000e+01   2.0000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.0061523e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6268701e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.3709766e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1096973e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4730762e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5951123e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.0801367e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.6465234e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   2.1559917e+00
   2.0120000e+03   1.1000000e+01   2.1000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2660840e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.0274365e+00
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7246436e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2126465e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.5259375e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4189990e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7682080e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4741064e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.3925342e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4703809e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4991650e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5424707e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   3.3170361e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.3348340e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2781104e-01
   2.0120000e+03   1.1000000e+01   2.1000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.8283301e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4064941e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4293115e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.6152876e+00
   2.0120000e+03   1.1000000e+01   2.2000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4685205e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5281836e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.5762305e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.8516797e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6887012e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9117139e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7609619e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.8991357e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9436328e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7349316e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9029102e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7594629e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7096387e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0400586e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9738184e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0528662e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2512842e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.1981494e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.1281738e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.0828125e-01
   2.0120000e+03   1.1000000e+01   2.2000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7932715e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.6412842e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   9.3029053e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.9746729e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.2477002e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0891309e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1595508e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7972656e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9690723e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0810693e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.0050576e+00
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   9.0323730e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6762793e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   9.7420557e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4319971e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.0019873e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.6141504e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.6789062e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9000928e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4564844e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4724756e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4477344e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.1352002e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.9343164e-01
   2.0120000e+03   1.1000000e+01   2.3000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.0047979e+00
   2.0120000e+03   1.1000000e+01   2.4000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5659912e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.8509326e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.1787451e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.0930063e+00
   2.0120000e+03   1.1000000e+01   2.4000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   2.6359668e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0308984e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.5352783e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.6029590e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2334814e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5192236e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.3458496e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4541260e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.7790332e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2129443e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.0361084e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.8162402e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.4498867e+00
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.5676904e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.3755664e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6834570e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4876562e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4611816e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   9.8133398e-01
   2.0120000e+03   1.1000000e+01   2.4000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5790332e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.8764795e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6119336e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.0762012e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.0276562e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1653711e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.3612842e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1273047e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2821240e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4205811e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.7612354e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.4783105e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.7290869e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.2998975e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.1037744e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.0989209e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9249854e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.3674756e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9914355e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.2380381e+00
   2.0120000e+03   1.1000000e+01   2.5000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.7082031e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   2.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6880664e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   2.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6693506e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   2.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9185693e-01
   2.0120000e+03   1.1000000e+01   2.5000000e+01   2.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.7298877e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   0.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.4040820e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.5393701e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   2.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.8709375e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   3.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.0809858e+00
   2.0120000e+03   1.1000000e+01   2.6000000e+01   4.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.6730664e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   5.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   8.4782275e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   6.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.4312002e+00
   2.0120000e+03   1.1000000e+01   2.6000000e+01   7.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   1.8862891e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   8.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5751514e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   9.0000000e+00   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   7.6571631e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.0000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2487891e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.1000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   4.8828564e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.2000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.5633398e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.3000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.7413770e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.4000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.8371777e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.5000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.5239307e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.6000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.8168799e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.7000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9002832e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.8000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   5.9682568e-01
   2.0120000e+03   1.1000000e+01   2.6000000e+01   1.9000000e+01   3.1000000e+01   1.0000000e+00             NaN   0.0000000e+00   6.2078223e-01
